,train_loss,val_loss
505,1.8954478790983557e-05,4.365434557199478e-05
506,4.836101819295436e-05,4.289532903581858e-05
507,2.8014123160392048e-05,4.2557763755321505e-05
508,2.508918778039515e-05,4.221519725397229e-05
509,1.5031486372463406e-05,4.207396630197763e-05
510,2.4433754980564117e-05,4.161208346486092e-05
511,0.0,4.161208346486092e-05
512,2.35507600242272e-05,4.117950726300478e-05
513,2.5006076199933886e-05,4.05335702560842e-05
514,3.5033022072166206e-05,4.016928125172853e-05
515,1.783768675290048e-05,3.9955004528164864e-05
516,2.095848321914673e-06,3.993917115032673e-05
517,2.8457019086927177e-05,3.964371947571635e-05
518,2.2061605639755728e-05,3.890398047864437e-05
519,1.1526352348737419e-05,3.880294289439917e-05
520,2.908204458653927e-06,3.877973917871714e-05
521,1.3291912572458387e-06,3.876622345298529e-05
522,7.993155717849731e-07,3.876043427735567e-05
523,5.308244219049811e-06,3.871038531884551e-05
524,2.7727824854664505e-05,3.846887541934848e-05
525,0.0,3.846887541934848e-05
526,4.133770555257797e-05,3.799673613160848e-05
527,1.4657241362147034e-05,3.78781165741384e-05
528,1.0640623713843524e-05,3.779303995892406e-05
529,9.304544930346311e-06,3.752997076138854e-05
530,6.177818207070232e-06,3.748234804719686e-05
531,9.135177112184464e-06,3.729866417124867e-05
532,3.55465319333598e-05,3.7021287474781274e-05
533,1.3787315972149371e-06,3.701008286327124e-05
534,3.6245737224817275e-05,3.657419878989458e-05
535,3.483593923971057e-05,3.5941455569118264e-05
536,2.9751121830195187e-05,3.573167569935322e-05
537,2.2386388764716686e-05,3.55414623580873e-05
538,1.5728482683189214e-05,3.5289672445505854e-05
539,8.24619797989726e-06,3.5244887862354516e-05
540,2.8206208772026e-05,3.502400014549494e-05
541,4.376319916918874e-06,3.5001656729727985e-05
542,1.708172319456935e-05,3.491516105830669e-05
543,5.287232426926494e-06,3.489089483395219e-05
544,3.959360877051949e-06,3.487061321735382e-05
545,2.530597778968513e-06,3.484856640920043e-05
546,1.5590003919787704e-05,3.473515346646309e-05
547,2.7779847611673177e-05,3.4516875967383386e-05
548,3.28594123525545e-05,3.432309232652187e-05
549,3.653260434512049e-05,3.417102808132768e-05
550,6.9497144781053065e-06,3.4058722350746396e-05
551,2.941035113763064e-05,3.394998922944069e-05
552,1.8728755945339797e-05,3.3846803698688744e-05
553,2.8266648314893246e-05,3.3596022948622706e-05
554,3.48645228240639e-05,3.34552456997335e-05
555,3.392219658475369e-05,3.32515668682754e-05
556,4.18991937302053e-06,3.345843767747283e-05
557,2.4648622251115738e-05,3.306039670482278e-05
558,2.711755916941911e-05,3.287898741662502e-05
559,2.5558236348442734e-05,3.294662322849035e-05
